146 301 7.18
301 146 7.18
146 975 6.15
975 146 6.15
146 305 4.59
305 146 4.59
146 113 4.66
113 146 4.66
146 350 5.52
350 146 5.52
146 686 4.47
686 146 4.47
146 128 2.83
128 146 2.83
147 342 3.87
342 147 3.87
147 293 1.83
293 147 1.83
147 771 5.74
771 147 5.74
148 291 4.72
291 148 4.72
148 960 3.47
960 148 3.47
148 684 6.05
684 148 6.05
148 697 0.7
697 148 0.7
149 288 0.53
288 149 0.53
149 271 6.91
271 149 6.91
150 274 2.59
274 150 2.59
150 309 0.4
309 150 0.4
150 783 6.05
783 150 6.05
150 228 1.5
228 150 1.5
150 239 2.94
239 150 2.94
150 310 1.54
310 150 1.54
150 198 2.38
198 150 2.38
151 973 7.39
973 151 7.39
151 883 4.28
883 151 4.28
151 570 4.51
570 151 4.51
152 566 2.96
566 152 2.96
152 548 6.57
548 152 6.57
152 654 0.92
654 152 0.92
152 832 6.72
832 152 6.72
152 409 0.12
409 152 0.12
152 692 2.74
692 152 2.74
152 144 0.72
144 152 0.72
152 469 7.12
469 152 7.12
152 353 4.92
353 152 4.92
153 286 7.75
286 153 7.75
153 852 2.71
852 153 2.71
153 753 0.8
753 153 0.8
153 407 0.72
407 153 0.72
153 591 7.45
591 153 7.45
153 0 7.09
0 153 7.09
153 44 2.83
44 153 2.83
153 189 2.55
189 153 2.55
153 10 2.67
10 153 2.67
154 158 3.15
158 154 3.15
154 444 3.9
444 154 3.9
154 648 5.61
648 154 5.61
154 401 5.93
401 154 5.93
154 160 6.66
160 154 6.66
154 751 5.63
751 154 5.63
154 104 4.72
104 154 4.72
154 500 6.55
500 154 6.55
154 41 1.62
41 154 1.62
155 449 6.52
449 155 6.52
155 607 1.67
607 155 1.67
155 403 4.58
403 155 4.58
155 51 1.71
51 155 1.71
155 453 7.65
453 155 7.65
155 965 5.83
965 155 5.83
155 69 2.46
69 155 2.46
155 525 6.7
525 155 6.7
155 25 5.77
25 155 5.77
155 67 6.39
67 155 6.39
156 562 5.19
562 156 5.19
156 169 7.38
169 156 7.38
157 125 4.72
125 157 4.72
157 708 0.75
708 157 0.75
158 272 4.33
272 158 4.33
158 970 2.27
970 158 2.27
158 840 7.21
840 158 7.21
158 117 4.54
117 158 4.54
158 708 5.16
708 158 5.16
158 730 0.77
730 158 0.77
158 145 7.39
145 158 7.39
158 508 6.6
508 158 6.6
159 762 4.33
762 159 4.33
159 451 4.41
451 159 4.41
159 723 0.26
723 159 0.26
160 201 1.93
201 160 1.93
160 893 3.85
893 160 3.85
160 611 1.54
611 160 1.54
160 395 6.63
395 160 6.63
160 299 3.93
299 160 3.93
160 145 3.9
145 160 3.9
160 987 3.98
987 160 3.98
161 876 0.02
876 161 0.02
161 516 5.53
516 161 5.53
161 255 4.29
255 161 4.29
161 456 5.74
456 161 5.74
161 702 0.6
702 161 0.6
161 313 2.14
313 161 2.14
161 708 0.29
708 161 0.29
162 326 2.59
326 162 2.59
162 810 4.04
810 162 4.04
162 826 3.92
826 162 3.92
162 54 3.94
54 162 3.94
162 922 0.99
922 162 0.99
162 177 4.28
177 162 4.28
163 130 3.86
130 163 3.86
164 981 0.56
981 164 0.56
164 311 1.32
311 164 1.32
164 137 5.4
137 164 5.4
164 902 5.18
902 164 5.18
164 817 5.28
817 164 5.28
164 363 1.06
363 164 1.06
165 35 4.15
35 165 4.15
165 564 1.43
564 165 1.43
165 550 3.98
550 165 3.98
166 394 5.9
394 166 5.9
166 278 3.43
278 166 3.43
166 318 2.57
318 166 2.57
166 389 3.78
389 166 3.78
166 917 1.55
917 166 1.55
166 976 2.25
976 166 2.25
166 88 6.4
88 166 6.4
166 123 3.55
123 166 3.55
167 695 3.88
695 167 3.88
167 684 5.9
684 167 5.9
167 430 3.33
430 167 3.33
167 709 6.28
709 167 6.28
167 379 0.85
379 167 0.85
167 768 3.63
768 167 3.63
167 686 5.71
686 167 5.71
167 662 7.96
662 167 7.96
167 750 6.88
750 167 6.88
168 389 4.26
389 168 4.26
168 84 7.66
84 168 7.66
168 120 4.56
120 168 4.56
168 551 7.41
551 168 7.41
168 260 5.7
260 168 5.7
168 639 5.55
639 168 5.55
168 408 1.19
408 168 1.19
168 446 6.42
446 168 6.42
168 460 5.9
460 168 5.9
168 562 3.78
562 168 3.78
169 777 2.88
777 169 2.88
169 213 1.06
213 169 1.06
169 334 6.63
334 169 6.63
169 885 5.04
885 169 5.04
169 497 3.74
497 169 3.74
169 136 0.3
136 169 0.3
169 896 1.01
896 169 1.01
169 694 7.43
694 169 7.43
169 506 5.33
506 169 5.33
170 517 7.69
517 170 7.69
170 646 2.09
646 170 2.09
170 860 3.16
860 170 3.16
170 546 1.31
546 170 1.31
170 783 7.35
783 170 7.35
170 280 2.62
280 170 2.62
170 768 2.44
768 170 2.44
170 17 4.97
17 170 4.97
170 711 3.92
711 170 3.92
171 713 1.18
713 171 1.18
171 582 0.39
582 171 0.39
171 580 2.48
580 171 2.48
171 440 6.16
440 171 6.16
171 338 7.47
338 171 7.47
172 368 3.21
368 172 3.21
172 107 5.01
107 172 5.01
172 367 1.22
367 172 1.22
172 10 6.39
10 172 6.39
172 595 6.5
595 172 6.5
173 951 4.6
951 173 4.6
173 434 3.42
434 173 3.42
174 828 6.8
828 174 6.8
175 305 7.76
305 175 7.76
175 427 6.11
427 175 6.11
175 180 6.6
180 175 6.6
175 702 1.05
702 175 1.05
175 241 0.47
241 175 0.47
175 844 3.81
844 175 3.81
176 842 0.16
842 176 0.16
176 436 7.28
436 176 7.28
176 258 1.88
258 176 1.88
177 25 4.25
25 177 4.25
177 55 0.31
55 177 0.31
177 453 7.1
453 177 7.1
177 311 3.9
311 177 3.9
177 887 0.93
887 177 0.93
177 474 3.86
474 177 3.86
177 8 4.3
8 177 4.3
177 850 4.47
850 177 4.47
177 638 4.75
638 177 4.75
177 249 5.15
249 177 5.15
178 264 7.74
264 178 7.74
178 319 0.57
319 178 0.57
178 772 7.19
772 178 7.19
178 435 3.1
435 178 3.1
178 675 3.55
675 178 3.55
178 501 7.41
501 178 7.41
178 510 3.24
510 178 3.24
178 712 0.71
712 178 0.71
178 351 4.98
351 178 4.98
178 600 1.65
600 178 1.65
179 896 4.26
896 179 4.26
179 567 4.36
567 179 4.36
179 692 4.55
692 179 4.55
180 10 1.27
10 180 1.27
180 569 0.54
569 180 0.54
180 885 2.56
885 180 2.56
180 53 2.66
53 180 2.66
180 417 1.3
417 180 1.3
180 810 3.81
810 180 3.81
180 443 0.33
443 180 0.33
180 691 4.12
691 180 4.12
181 829 0.59
829 181 0.59
181 356 3.51
356 181 3.51
181 718 5.3
718 181 5.3
181 640 5.85
640 181 5.85
181 877 7.41
877 181 7.41
181 930 1.59
930 181 1.59
181 699 2.41
699 181 2.41
181 509 5.75
509 181 5.75
181 304 5.08
304 181 5.08
181 348 2.2
348 181 2.2
182 832 0.07
832 182 0.07
182 540 4.1
540 182 4.1
183 894 4.58
894 183 4.58
183 558 5.5
558 183 5.5
183 311 6.27
311 183 6.27
183 330 5.09
330 183 5.09
183 263 3.08
263 183 3.08
183 725 6.7
725 183 6.7
183 367 6.74
367 183 6.74
183 370 7.74
370 183 7.74
183 554 7.33
554 183 7.33
183 94 3.43
94 183 3.43
184 475 0.04
475 184 0.04
184 33 5.55
33 184 5.55
184 344 4.34
344 184 4.34
184 26 1.44
26 184 1.44
184 642 4.52
642 184 4.52
184 719 2.22
719 184 2.22
184 86 1.49
86 184 1.49
184 808 0.23
808 184 0.23
184 362 7.09
362 184 7.09
185 559 4.08
559 185 4.08
185 34 4.64
34 185 4.64
185 67 2.19
67 185 2.19
185 764 6.06
764 185 6.06
185 142 7.5
142 185 7.5
185 784 4.54
784 185 4.54
185 503 6.29
503 185 6.29
185 941 7.3
941 185 7.3
185 101 7.05
101 185 7.05
185 815 7.14
815 185 7.14
186 417 3.23
417 186 3.23
186 452 7.88
452 186 7.88
186 871 1.59
871 186 1.59
186 635 7.65
635 186 7.65
186 778 7.67
778 186 7.67
186 914 3.74
914 186 3.74
186 418 1.03
418 186 1.03
186 711 1.33
711 186 1.33
186 813 0.38
813 186 0.38
187 601 1.28
601 187 1.28
187 19 4.04
19 187 4.04
187 823 3.92
823 187 3.92
187 694 5.03
694 187 5.03
188 379 1.3
379 188 1.3
189 962 4.54
962 189 4.54
189 517 6.04
517 189 6.04
189 650 0.89
650 189 0.89
189 941 0.05
941 189 0.05
189 846 5.49
846 189 5.49
189 370 1.5
370 189 1.5
189 405 5.21
405 189 5.21
189 714 1.44
714 189 1.44
189 95 1.39
95 189 1.39
190 662 5.26
662 190 5.26
190 977 1.81
977 190 1.81
190 494 7.37
494 190 7.37
191 8 2.97
8 191 2.97
192 932 6.77
932 192 6.77
192 183 4.26
183 192 4.26
193 763 4.04
763 193 4.04
193 478 5.01
478 193 5.01
193 925 6.4
925 193 6.4
193 751 0.61
751 193 0.61
193 984 7.42
984 193 7.42
193 321 0.49
321 193 0.49
193 699 6.01
699 193 6.01
193 983 7.09
983 193 7.09
193 915 5.38
915 193 5.38
194 71 5.5
71 194 5.5
194 835 1.07
835 194 1.07
195 5 0.65
5 195 0.65
195 957 4.42
957 195 4.42
195 572 5.93
572 195 5.93
195 516 7.3
516 195 7.3
195 603 0.03
603 195 0.03
196 267 3.38
267 196 3.38
196 306 2.16
306 196 2.16
196 23 5.77
23 196 5.77
196 320 0.49
320 196 0.49
196 246 7.36
246 196 7.36
196 251 7.53
251 196 7.53
196 561 3.95
561 196 3.95
196 485 0.4
485 196 0.4
196 2 7.7
2 196 7.7
197 409 6.05
409 197 6.05
197 29 1.95
29 197 1.95
198 528 7.87
528 198 7.87
198 688 1.1
688 198 1.1
199 430 6.55
430 199 6.55
199 683 4.82
683 199 4.82
199 878 0.09
878 199 0.09
200 630 1.18
630 200 1.18
200 632 0.41
632 200 0.41
200 589 0.67
589 200 0.67
200 437 1.48
437 200 1.48
200 900 6.71
900 200 6.71
200 341 5.99
341 200 5.99
201 217 0.35
217 201 0.35
201 198 7.65
198 201 7.65
201 430 6.48
430 201 6.48
201 927 7.78
927 201 7.78
202 633 5.57
633 202 5.57
202 281 2.9
281 202 2.9
202 339 5.31
339 202 5.31
202 425 1.68
425 202 1.68
202 551 0.69
551 202 0.69
202 386 7.62
386 202 7.62
202 604 7.98
604 202 7.98
202 802 7.15
802 202 7.15
202 584 5.64
584 202 5.64
202 511 4.94
511 202 4.94
203 655 3.68
655 203 3.68
203 288 5.1
288 203 5.1
204 203 6.27
203 204 6.27
204 883 6.05
883 204 6.05
204 115 3.56
115 204 3.56
204 586 6.94
586 204 6.94
204 401 0.98
401 204 0.98
205 727 4.46
727 205 4.46
205 974 4.79
974 205 4.79
206 968 0.17
968 206 0.17
206 930 7.03
930 206 7.03
206 24 0.49
24 206 0.49
206 39 3.05
39 206 3.05
206 874 0.4
874 206 0.4
206 872 4.55
872 206 4.55
206 920 3.94
920 206 3.94
206 984 5.95
984 206 5.95
207 774 6.63
774 207 6.63
207 674 1.37
674 207 1.37
207 994 1.55
994 207 1.55
207 924 1.1
924 207 1.1
207 301 1.11
301 207 1.11
207 692 4.16
692 207 4.16
207 566 5.57
566 207 5.57
207 791 1.64
791 207 1.64
207 63 4.58
63 207 4.58
208 644 6.47
644 208 6.47
208 418 4.63
418 208 4.63
208 444 5
444 208 5
208 438 6.07
438 208 6.07
208 715 7.69
715 208 7.69
209 237 1.68
237 209 1.68
209 930 5.6
930 209 5.6
209 915 2.78
915 209 2.78
209 536 3.69
536 209 3.69
209 442 1.85
442 209 1.85
210 987 0.86
987 210 0.86
210 712 7.56
712 210 7.56
210 767 4.01
767 210 4.01
210 406 7.91
406 210 7.91
210 583 1.06
583 210 1.06
210 820 2.74
820 210 2.74
211 362 2.02
362 211 2.02
211 133 5.17
133 211 5.17
211 462 6.05
462 211 6.05
211 750 7.99
750 211 7.99
211 737 0.37
737 211 0.37
211 802 7.94
802 211 7.94
212 707 7.69
707 212 7.69
212 332 2.27
332 212 2.27
213 423 6.9
423 213 6.9
213 10 2.45
10 213 2.45
213 927 0.07
927 213 0.07
213 613 2.4
613 213 2.4
213 837 3.55
837 213 3.55
213 293 7.05
293 213 7.05
213 796 0.94
796 213 0.94
213 848 2.96
848 213 2.96
214 732 5.07
732 214 5.07
214 981 5.91
981 214 5.91
215 638 5.04
638 215 5.04
215 822 2.66
822 215 2.66
215 376 2.45
376 215 2.45
215 188 6.11
188 215 6.11
215 699 1.48
699 215 1.48
215 699 2.93
699 215 2.93
215 694 5.41
694 215 5.41
215 687 1.41
687 215 1.41
216 348 4.19
348 216 4.19
216 255 3.52
255 216 3.52
217 851 5.45
851 217 5.45
217 989 3.68
989 217 3.68
217 419 1.96
419 217 1.96
218 884 0.05
884 218 0.05
218 377 3.47
377 218 3.47
218 370 7.84
370 218 7.84
218 212 5.7
212 218 5.7
218 960 4.73
960 218 4.73
219 640 1.52
640 219 1.52
219 149 0.24
149 219 0.24
219 777 6.27
777 219 6.27
219 450 2.68
450 219 2.68
219 486 6.88
486 219 6.88
219 370 7.45
370 219 7.45
219 99 2.44
99 219 2.44
219 469 1.81
469 219 1.81
219 33 6.51
33 219 6.51
220 739 4.46
739 220 4.46
220 731 5.98
731 220 5.98
220 233 5.74
233 220 5.74
220 362 3.54
362 220 3.54
220 812 5.22
812 220 5.22
220 650 4.1
650 220 4.1
220 372 3.55
372 220 3.55
220 471 5.52
471 220 5.52
220 292 7.33
292 220 7.33
220 326 5.36
326 220 5.36
221 507 4.72
507 221 4.72
221 239 1.22
239 221 1.22
221 824 6.48
824 221 6.48
221 186 2.02
186 221 2.02
221 350 7.25
350 221 7.25
221 0 3.87
0 221 3.87
221 372 6.95
372 221 6.95
222 563 3.95
563 222 3.95
222 128 4.87
128 222 4.87
222 897 4.65
897 222 4.65
222 404 0.89
404 222 0.89
222 643 1.63
643 222 1.63
222 819 7.12
819 222 7.12
222 5 1.14
5 222 1.14
222 355 1.91
355 222 1.91
222 707 4.79
707 222 4.79
223 63 2.79
63 223 2.79
223 978 5.26
978 223 5.26
223 106 1.14
106 223 1.14
223 355 5.31
355 223 5.31
223 760 5.21
760 223 5.21
223 755 6.84
755 223 6.84
224 391 4.75
391 224 4.75
224 952 3.8
952 224 3.8
224 892 2.88
892 224 2.88
224 927 1.95
927 224 1.95
224 990 3.27
990 224 3.27
224 968 0.53
968 224 0.53
224 427 1.19
427 224 1.19
224 782 6.51
782 224 6.51
224 542 3.24
542 224 3.24
224 650 1.6
650 224 1.6
225 510 1.25
510 225 1.25
225 814 4.57
814 225 4.57
225 706 6.45
706 225 6.45
225 634 0.41
634 225 0.41
225 976 3.2
976 225 3.2
225 945 4.73
945 225 4.73
225 724 5.45
724 225 5.45
225 858 4.96
858 225 4.96
226 457 4.53
457 226 4.53
226 576 0.03
576 226 0.03
226 86 1.28
86 226 1.28
226 252 5.85
252 226 5.85
226 958 4.83
958 226 4.83
226 944 4.76
944 226 4.76
226 921 7.96
921 226 7.96
226 218 3.21
218 226 3.21
226 294 1.66
294 226 1.66
226 152 5.14
152 226 5.14
227 429 2.05
429 227 2.05
227 357 3.6
357 227 3.6
227 443 4.4
443 227 4.4
228 838 2.47
838 228 2.47
228 658 1.06
658 228 1.06
228 305 1.02
305 228 1.02
228 965 5.23
965 228 5.23
228 22 2.41
22 228 2.41
228 683 1.35
683 228 1.35
228 655 7.4
655 228 7.4
229 997 1.37
997 229 1.37
229 65 6.94
65 229 6.94
229 651 6.9
651 229 6.9
229 841 0.37
841 229 0.37
229 499 1.95
499 229 1.95
230 711 2.05
711 230 2.05
230 618 1.22
618 230 1.22
230 891 3.44
891 230 3.44
230 178 2.79
178 230 2.79
230 804 2.86
804 230 2.86
230 801 4.23
801 230 4.23
230 867 2.7
867 230 2.7
231 25 0.7
25 231 0.7
231 314 5.64
314 231 5.64
231 341 1.63
341 231 1.63
231 52 3.2
52 231 3.2
231 670 4.42
670 231 4.42
231 913 7.38
913 231 7.38
231 92 2.17
92 231 2.17
231 896 4.04
896 231 4.04
231 50 0.79
50 231 0.79
232 523 1.69
523 232 1.69
232 900 1.91
900 232 1.91
232 214 7.55
214 232 7.55
232 907 0.71
907 232 0.71
232 960 3.91
960 232 3.91
233 719 2.82
719 233 2.82
233 361 4.96
361 233 4.96
234 946 4.45
946 234 4.45
234 625 4.22
625 234 4.22
234 427 6.48
427 234 6.48
235 399 3.4
399 235 3.4
235 306 7.55
306 235 7.55
235 777 6.19
777 235 6.19
235 321 1.3
321 235 1.3
235 707 1.14
707 235 1.14
235 783 0.33
783 235 0.33
235 377 0.46
377 235 0.46
235 675 4.91
675 235 4.91
236 559 1.53
559 236 1.53
237 989 0.18
989 237 0.18
237 613 4.69
613 237 4.69
237 155 0.76
155 237 0.76
237 252 3.05
252 237 3.05
237 662 2.26
662 237 2.26
237 406 0.85
406 237 0.85
237 398 5.21
398 237 5.21
238 822 2.3
822 238 2.3
238 888 6.5
888 238 6.5
238 154 3.61
154 238 3.61
238 495 3.8
495 238 3.8
238 460 7.49
460 238 7.49
238 615 7.77
615 238 7.77
238 868 3.83
868 238 3.83
238 882 5.09
882 238 5.09
238 288 5.47
288 238 5.47
238 38 2.68
38 238 2.68
239 379 2.2
379 239 2.2
239 619 0.22
619 239 0.22
239 125 3.84
125 239 3.84
239 621 6.16
621 239 6.16
239 433 6.65
433 239 6.65
239 49 5.95
49 239 5.95
239 269 0.78
269 239 0.78
239 151 5.39
151 239 5.39
240 508 2.91
508 240 2.91
241 973 5.17
973 241 5.17
241 565 5.49
565 241 5.49
241 737 7.68
737 241 7.68
241 215 3.46
215 241 3.46
241 77 3.19
77 241 3.19
241 851 1.52
851 241 1.52
241 539 0.53
539 241 0.53
242 857 2.25
857 242 2.25
242 396 1.55
396 242 1.55
242 702 0.16
702 242 0.16
242 27 5.85
27 242 5.85
242 945 2.34
945 242 2.34
242 682 2.55
682 242 2.55
242 249 5.01
249 242 5.01
242 327 1.72
327 242 1.72
242 530 2.24
530 242 2.24
243 376 2.69
376 243 2.69
243 585 4.94
585 243 4.94
243 981 6.02
981 243 6.02
243 36 6.7
36 243 6.7
243 63 4.55
63 243 4.55
243 8 6.42
8 243 6.42
243 42 0.97
42 243 0.97
244 847 6.92
847 244 6.92
244 113 6.19
113 244 6.19
244 571 2.49
571 244 2.49
244 947 4.7
947 244 4.7
244 532 1.17
532 244 1.17
244 866 7.19
866 244 7.19
244 254 5.41
254 244 5.41
245 224 0.17
224 245 0.17
245 8 2.78
8 245 2.78
245 886 3.2
886 245 3.2
245 733 1.64
733 245 1.64
245 846 7.35
846 245 7.35
245 417 2.36
417 245 2.36
245 716 6.07
716 245 6.07
245 601 7.24
601 245 7.24
246 756 3.67
756 246 3.67
246 773 0.21
773 246 0.21
246 349 0.9
349 246 0.9
246 358 3.68
358 246 3.68
246 244 6.41
244 246 6.41
246 330 0.05
330 246 0.05
246 176 7.93
176 246 7.93
246 946 1.29
946 246 1.29
246 662 0.36
662 246 0.36
247 926 4.63
926 247 4.63
247 682 7.82
682 247 7.82
247 807 7.55
807 247 7.55
247 157 0.46
157 247 0.46
247 867 3.66
867 247 3.66
247 463 1.59
463 247 1.59
248 337 5.93
337 248 5.93
248 610 6.22
610 248 6.22
248 722 3.68
722 248 3.68
248 210 0.82
210 248 0.82
249 300 2.36
300 249 2.36
250 488 2.47
488 250 2.47
251 134 3.34
134 251 3.34
251 1 6.52
1 251 6.52
251 465 0.12
465 251 0.12
251 610 1.81
610 251 1.81
251 932 2.91
932 251 2.91
251 552 5.3
552 251 5.3
251 835 7.1
835 251 7.1
251 733 1.51
733 251 1.51
252 579 3.65
579 252 3.65
252 557 6.53
557 252 6.53
252 43 2.39
43 252 2.39
252 397 0.44
397 252 0.44
252 214 0.08
214 252 0.08
252 824 2.89
824 252 2.89
252 109 4.8
109 252 4.8
252 661 1.62
661 252 1.62
252 496 1.73
496 252 1.73
252 581 2.76
581 252 2.76
253 271 7.47
271 253 7.47
253 180 5.52
180 253 5.52
253 576 7.44
576 253 7.44
254 136 0.25
136 254 0.25
254 66 0.39
66 254 0.39
254 23 1.15
23 254 1.15
254 320 1.24
320 254 1.24
254 977 3.86
977 254 3.86
254 260 0.34
260 254 0.34
254 952 4.16
952 254 4.16
255 897 3.75
897 255 3.75
255 416 3.56
416 255 3.56
255 312 7.84
312 255 7.84
255 801 7.09
801 255 7.09
256 736 4.19
736 256 4.19
256 953 7.94
953 256 7.94
256 685 0.15
685 256 0.15
256 141 6.92
141 256 6.92
256 874 4.52
874 256 4.52
256 437 0.56
437 256 0.56
256 686 3.32
686 256 3.32
256 455 7.4
455 256 7.4
256 119 6.24
119 256 6.24
256 920 6.33
920 256 6.33
257 670 5.4
670 257 5.4
257 975 4.34
975 257 4.34
257 12 4.49
12 257 4.49
257 506 2.94
506 257 2.94
258 967 6.8
967 258 6.8
258 467 7.69
467 258 7.69
258 434 7.08
434 258 7.08
258 416 3.63
416 258 3.63
258 550 3.82
550 258 3.82
258 836 4.03
836 258 4.03
258 858 1.95
858 258 1.95
258 833 5.29
833 258 5.29
259 788 3.98
788 259 3.98
259 875 1.04
875 259 1.04
259 195 7.36
195 259 7.36
259 662 6.57
662 259 6.57
259 96 5.65
96 259 5.65
259 512 0.28
512 259 0.28
259 415 3.11
415 259 3.11
260 760 2.51
760 260 2.51
260 934 5.09
934 260 5.09
260 952 6.94
952 260 6.94
260 740 1.44
740 260 1.44
260 968 2.48
968 260 2.48
260 163 2.36
163 260 2.36
260 825 0.94
825 260 0.94
260 273 6.59
273 260 6.59
261 578 0.85
578 261 0.85
261 217 3.52
217 261 3.52
261 330 5.03
330 261 5.03
261 616 2.12
616 261 2.12
261 568 0.59
568 261 0.59
261 660 2.03
660 261 2.03
261 628 4.04
628 261 4.04
262 439 0.91
439 262 0.91
263 746 0.69
746 263 0.69
263 386 1.95
386 263 1.95
263 989 3.25
989 263 3.25
263 906 3.95
906 263 3.95
263 388 7.25
388 263 7.25
263 660 7.41
660 263 7.41
263 710 6.61
710 263 6.61
264 618 5.63
618 264 5.63
264 258 2.93
258 264 2.93
264 545 1.84
545 264 1.84
264 643 2.53
643 264 2.53
264 381 3.01
381 264 3.01
265 66 6.7
66 265 6.7
265 801 5.28
801 265 5.28
265 800 6.16
800 265 6.16
265 711 7.28
711 265 7.28
265 25 0.91
25 265 0.91
266 80 6.43
80 266 6.43
266 625 7.53
625 266 7.53
266 139 0.5
139 266 0.5
266 895 5.93
895 266 5.93
266 29 6.26
29 266 6.26
266 95 5.96
95 266 5.96
266 248 2.24
248 266 2.24
266 401 1.92
401 266 1.92
266 112 0.73
112 266 0.73
267 71 4.89
71 267 4.89
267 151 2.84
151 267 2.84
267 776 1.89
776 267 1.89
267 268 1.4
268 267 1.4
268 141 1.63
141 268 1.63
268 162 0.44
162 268 0.44
268 909 0.4
909 268 0.4
268 606 5.4
606 268 5.4
268 94 1.41
94 268 1.41
268 487 2.05
487 268 2.05
268 910 6.94
910 268 6.94
268 61 0.3
61 268 0.3
269 467 0.9
467 269 0.9
270 497 2.66
497 270 2.66
271 517 0.09
517 271 0.09
271 509 2.7
509 271 2.7
271 750 7.07
750 271 7.07
271 743 5.88
743 271 5.88
272 171 3.49
171 272 3.49
272 82 1.43
82 272 1.43
272 495 2.74
495 272 2.74
273 527 2.37
527 273 2.37
273 594 2.47
594 273 2.47
273 802 3.72
802 273 3.72
273 876 5.42
876 273 5.42
273 508 7.03
508 273 7.03
273 97 6.53
97 273 6.53
273 781 6.97
781 273 6.97
273 953 1.46
953 273 1.46
273 387 3.41
387 273 3.41
274 793 3.34
793 274 3.34
274 320 5.24
320 274 5.24
274 266 7.23
266 274 7.23
274 420 3.96
420 274 3.96
275 679 6.97
679 275 6.97
275 325 5.57
325 275 5.57
275 507 3.54
507 275 3.54
276 294 4.85
294 276 4.85
276 687 5.2
687 276 5.2
276 307 0.05
307 276 0.05
276 320 2.5
320 276 2.5
276 192 2.22
192 276 2.22
276 419 2.89
419 276 2.89
276 763 6.61
763 276 6.61
277 145 6.42
145 277 6.42
278 122 7.44
122 278 7.44
278 158 2.92
158 278 2.92
278 851 7.86
851 278 7.86
278 931 7.26
931 278 7.26
278 245 4.33
245 278 4.33
278 536 2.05
536 278 2.05
279 802 5.5
802 279 5.5
279 863 0.6
863 279 0.6
279 574 3.12
574 279 3.12
279 441 5.57
441 279 5.57
280 71 2.63
71 280 2.63
280 534 6.73
534 280 6.73
280 118 1.24
118 280 1.24
280 258 3.07
258 280 3.07
280 749 0.53
749 280 0.53
281 3 5.62
3 281 5.62
281 123 7.16
123 281 7.16
282 67 7.07
67 282 7.07
282 176 5.84
176 282 5.84
282 730 7.29
730 282 7.29
282 777 2.52
777 282 2.52
282 962 4.86
962 282 4.86
282 325 0.04
325 282 0.04
283 925 7.21
925 283 7.21
284 474 2.66
474 284 2.66
284 242 5.09
242 284 5.09
284 873 1.64
873 284 1.64
285 996 3.79
996 285 3.79
285 477 3.78
477 285 3.78
285 29 6.4
29 285 6.4
286 833 4.16
833 286 4.16
286 158 5.72
158 286 5.72
286 979 5.87
979 286 5.87
286 805 2.99
805 286 2.99
286 635 4.25
635 286 4.25
286 588 5.67
588 286 5.67
286 900 5.41
900 286 5.41
286 248 0.72
248 286 0.72
286 726 3.5
726 286 3.5
286 107 1.9
107 286 1.9
287 169 3.75
169 287 3.75
287 679 0.48
679 287 0.48
287 658 5.35
658 287 5.35
287 816 7.87
816 287 7.87
287 451 3.64
451 287 3.64
287 391 0.84
391 287 0.84
287 291 5.77
291 287 5.77
288 240 1.91
240 288 1.91
288 706 7.69
706 288 7.69
288 394 5.77
394 288 5.77
288 916 0.52
916 288 0.52
288 595 0.52
595 288 0.52
288 606 5.4
606 288 5.4
289 463 7.22
463 289 7.22
289 687 7.25
687 289 7.25
289 492 7.16
492 289 7.16
290 609 3.09
609 290 3.09
290 960 6.5
960 290 6.5
290 454 0.08
454 290 0.08
290 718 5.02
718 290 5.02
290 591 1.18
591 290 1.18
290 436 6.66
436 290 6.66
290 841 2.72
841 290 2.72
290 304 1.46
304 290 1.46
290 344 0.71
344 290 0.71
291 864 3.88
864 291 3.88
291 474 6.98
474 291 6.98
291 434 4
434 291 4
291 240 4.08
240 291 4.08
291 959 1.62
959 291 1.62
291 902 3.33
902 291 3.33
291 690 1.99
690 291 1.99
292 164 7.31
164 292 7.31
292 340 1.88
340 292 1.88
292 796 4.84
796 292 4.84
292 661 7.72
661 292 7.72
292 135 5.22
135 292 5.22
292 921 1.22
921 292 1.22
293 15 2.62
15 293 2.62
293 842 5.73
842 293 5.73
293 827 2.75
827 293 2.75
293 14 5.65
14 293 5.65
293 178 4.49
178 293 4.49
294 257 1.19
257 294 1.19
294 736 5.15
736 294 5.15
294 261 5.28
261 294 5.28
294 334 4.63
334 294 4.63
294 428 2.37
428 294 2.37
294 796 5.51
796 294 5.51
294 638 2.24
638 294 2.24
294 818 4.51
818 294 4.51
295 221 4.32
221 295 4.32
295 490 1.63
490 295 1.63
296 327 2.99
327 296 2.99
296 125 5.35
125 296 5.35
296 545 6.48
545 296 6.48
296 387 5.82
387 296 5.82
296 760 6.63
760 296 6.63
297 757 7.78
757 297 7.78
297 208 5.74
208 297 5.74
298 704 7.77
704 298 7.77
298 67 4.94
67 298 4.94
298 301 6.01
301 298 6.01
298 202 1.8
202 298 1.8
298 432 4.05
432 298 4.05
298 126 4.5
126 298 4.5
298 908 3.9
908 298 3.9
298 590 6.5
590 298 6.5
298 699 5.81
699 298 5.81
298 908 2.07
908 298 2.07
299 82 3.85
82 299 3.85
299 149 7.79
149 299 7.79
299 802 6.32
802 299 6.32
299 356 7.13
356 299 7.13
299 789 4.18
789 299 4.18
299 915 0.21
915 299 0.21
299 175 3.11
175 299 3.11
300 326 1.17
